question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Addiction, which of the following definitions best describes 'person with substance use disorder'?","A. A substance user who uses an opioid drug.

B. A psychoactive substance user who consumes alcohol.

C. A substance user who has a diagnosis of substance use disorder.

D. A substance user who is not seeking treatment for their substance use at the current time of recording data.",C,1_1,person with substance use disorder,http://addictovocab.org/ADDICTO_0001081,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'abstainer from tobacco use'?","A. Any terpenoid derived from a diterpene. The term includes compounds in which the C20 skeleton of the parent diterpene has been rearranged or modified by the removal of one or more skeletal atoms (generally methyl groups).

B. An abstainer from using a tobacco-containing product.

C. A person who is not engaging in a behaviour pattern that they previously enacted.

D. An abstainer from cannabis use.",B,1_1,abstainer from tobacco use,http://addictovocab.org/ADDICTO_0001082,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'sex worker'?","A. A protein coding gene in humans.

B. A person who participates in nicotine replacement therapy use.

C. A person who receives money or goods in exchange for sexual services.

D. A person who was a tobacco smoker in the past but who is not currently a tobacco smoker.",C,1_1,sex worker,http://addictovocab.org/ADDICTO_0001086,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'vulnerable adult'?","A. An adult who is currently not receiving any form of intervention for psychoactive substance use disorder.

B. An adult who is unable to look after themselves and or who is unable to protect themselves against significant harm or exploitation.

C. A person who has reached maturity.

D. An adult who has received and diagnosis of opioid use disorder",B,1_1,vulnerable adult,http://addictovocab.org/ADDICTO_0001089,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'stimulant drug user'?","A. A substance user whose use involves injection of some psychoactive substance.

B. A substance user who uses some stimulant drug.

C. A substance user who engages in tobacco use.

D. A substance user who uses an opioid drug.",B,1_1,stimulant drug user,http://addictovocab.org/ADDICTO_0001091,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'years of education'?","A. A data item that indicates the number of years an individual was or has been in education.

B. A data item which is the ratio of observed deaths in the study group to expected deaths in the general population.

C. A data item that represents a human being who has received an intervention intended to result in cessation of an addictive behaviour and who, after a period of abstinence, has resumed the behaviour.

D. A data item referring to an amount of alcohol expressed in gram units.",A,1_1,years of education,http://addictovocab.org/ADDICTO_0001094,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'social policy'?","A. A plan detailing guidelines, principles, legislation and activities that affect the living conditions conducive to human welfare, such as a person's quality of life.

B. An action specification that a government produces that includes rules and regulations concerning activities of agents under the government's jurisdiction.

C. An action specification of a person or organisation that is realised as a set of rules and activities affecting people or organisations under its jurisdiction.

D. A policy that is applied by a public body.",A,1_1,social policy,http://addictovocab.org/ADDICTO_0001142,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'harm reduction behaviour'?","A. A substance use behaviour pattern that involves tobacco use.

B. A substance use behaviour pattern that involves continuing to use a substance while changing the type of substance, formulation of the substance or the amount or manner of use of the substance with the aim of reducing the harm caused.

C. A substance use behaviour pattern that involves use of cannabis.

D. A substance use behaviour pattern in which the substance used is alcohol.",B,1_1,harm reduction behaviour,http://addictovocab.org/ADDICTO_0001108,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'cocaine use behaviour'?","A. A substance use behaviour pattern in which the substance used is an opioid.

B. A substance use behaviour pattern in which the substance used is alcohol.

C. A substance use behaviour in which the substance used is cocaine.

D. A substance use behaviour pattern of behaviour that involves the use by a person of two or more psychoactive substances.",C,1_1,cocaine use behaviour,http://addictovocab.org/ADDICTO_0001110,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'economic good role'?","A. A role played by the molecular entity or part thereof within a biological context.

B. A role performed by an organisation or individual who participates in processes that bring the product into existence or purpose it as a product.

C. A sample is a substance role played by a biological substance as an input substance to a protocol.

D. A role that inheres in some material entity and is realized in some act of appraisal.",D,1_1,economic good role,http://addictovocab.org/ADDICTO_0001113,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'cigarette filter'?","A. A product that has a marketing license from the medicines regulatory authority of a jurisdiction to prevent, manage or treat a condition.

B. A product that is manufactured to be part of a cigarette, located at the end that the user puts to the lips, which blocks some smoke particles from entering the mouth during use.

C. A product that is manufactured to be part of an e-cigarette and contain e-liquid.

D. An artifact that has a product role.",B,1_1,cigarette filter,http://addictovocab.org/ADDICTO_0001117,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'product individual-level harm potential'?","A. Product harm potential from an individual using the product.

B. A product disposition that is realised as harm processes resulting from its use.

C. Product harm potential from a population using a product.

D. A psychoactive substance disposition that is its propensity to lead people who use the substance to develop a harmful pattern of consumption.",A,1_1,product individual-level harm potential,http://addictovocab.org/ADDICTO_0001119,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'product component'?","A. A product that is manufactured to be part of an e-cigarette and to heat e-liquid during e-cigarette use to produce a vapour.

B. An artifact that has a product role.

C. A product that is designed to be a proper part of another product.

D. A product that produces a vapour for inhalation by a person.",C,1_1,product component,http://addictovocab.org/ADDICTO_0001120,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'product population-level harm potential'?","A. Product harm potential from a population using a product.

B. A product disposition that is realised as harm processes resulting from its use.

C. Product harm potential from an individual using the product.

D. A psychoactive substance disposition that is its propensity to lead people who use the substance to develop a harmful pattern of consumption.",A,1_1,product population-level harm potential,http://addictovocab.org/ADDICTO_0001121,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'average time to relapse'?","A. A data item which indicates the average time to relapse.

B. The aggregate of biological mother in a population.

C. A data item which is about the amount of money spent per week on e-cigarettes.

D. A data item that represents a human being who has received an intervention intended to result in cessation of an addictive behaviour and who, after a period of abstinence, has resumed the behaviour.",A,1_1,average time to relapse,http://addictovocab.org/ADDICTO_0001123,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'inhaling consumption behaviour pattern'?","A. A consumption behaviour pattern involving use of a substance containing alcohol concurrently with use of a psychoactive substance that has not been legally sanctioned in the jurisdiction in which the user resides.

B. A consumption behaviour pattern that involves breathing in a material through the nose or mouth.

C. A consumption behaviour pattern in which the behaviour is repeated in a session to an extent that is excessive.

D. A consumption behaviour pattern involving repeated occurrences of binge behaviour sessions.",B,1_1,inhaling consumption behaviour pattern,http://addictovocab.org/ADDICTO_0001397,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'desire'?","A. An <affective process> that involves the experience of internal or external sensory stimuli.

B. A subjective emotional feeling involving positive affect associated with reduction in a feeling of need.

C. A subjective emotional feeling which consists of a strong wanting or wishing to have something or for something to happen.

D. A subjective affective feeling that is a strong feeling of desire or a strong feeling of urge.",C,1_1,desire,http://addictovocab.org/ADDICTO_0001127,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aversion'?","A. A <bodily disposition> that is realized in a mental process.

B. An aversion towards cigarette smoking

C. A mental disposition that consists of a strong dislike or disinclination towards an object, situation or behaviour

D. A mental disposition to experience pleasure associated with cigarette smoking.",C,1_1,aversion,http://addictovocab.org/ADDICTO_0001132,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aversion to smoking'?","A. Male persons who engage in sexual activity with members of the same sex, regardless of how they identify themselves.

B. A mental disposition that consists of a strong dislike or disinclination towards an object, situation or behaviour

C. A disease that is the consequence of the presence of pathogenic microbial agents, including pathogenic viruses, pathogenic bacteria, fungi, protozoa, multicellular parasites, and aberrant proteins known as prions.

D. An aversion towards cigarette smoking",D,1_1,aversion to smoking,http://addictovocab.org/ADDICTO_0001133,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'competing interest'?","A. A mental disposition to experience motives in the performance of a professional role that are not aligned with the responsibilities of that role.

B. A mental disposition to experience a subjective want to stop smoking cigarettes.

C. A mental disposition that consists of a strong dislike or disinclination towards an object, situation or behaviour

D. A <mental disposition> to commit to enact or not enact a behaviour",A,1_1,competing interest,http://addictovocab.org/ADDICTO_0001143,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'research activity bias'?","A. A process attribute of a research activity.

B. An industry that is realised in the manufacture or sale of tobacco and tobacco-containing products.

C. A research activity attribute that is the extent to which the data that is output from this process has a systematic inaccuracy.

D. A psychoactive substance that is used to reduce depression.",C,1_1,research activity bias,http://addictovocab.org/ADDICTO_0001146,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'harm reduction facility'?","A. A facility that is administered by a health care organization for the purpose of providing health care to a patient or patient population.

B. A health care facility that provides harm reduction services to substance users.

C. A health care facility within a hospital that provides acute medical care for patients that have presented as medical emergencies to a hospital or who have developed an acute medical illness while in hospital.

D. A health care facility that provides services to people who are pregnant and their partners.",B,1_1,harm reduction facility,http://addictovocab.org/ADDICTO_0001147,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'alcohol outlet density'?","A. A data item that is about the number of alcohol outlets per unit area within a geographical location.

B. A data item which is about the amount of money spent per week on e-cigarettes.

C. A data item which indicates the number of number of cigarettes less per day a person has smoked since the last time data was collected.

D. A data item which is about the amount of cigarette smoking a person does and is the average number of cigarettes smoked per day by a person over a period.",A,1_1,alcohol outlet density,http://addictovocab.org/ADDICTO_0001150,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'antenatal clinic'?","A. a health care facility that also bears a residence function and thus one in which the patients are also residents of the facility

B. A health care facility that bears a function to provide emergency healthcare services and the acute care of patients who present without prior appointment, having arrived either by their own means or by ambulance

C. A health care facility that provides harm reduction services to substance users.

D. A health care facility that provides services to people who are pregnant and their partners.",D,1_1,antenatal clinic,http://addictovocab.org/ADDICTO_0001151,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'health and social care facility'?","A. An architectural structure that bears some function.

B. A facility that is administered by a health care organization for the purpose of providing health care to a patient or patient population.

C. A facility that has at least one housing unit as part in which a person or persons live

D. A facility that provides housing, health care and social care.",D,1_1,health and social care facility,http://addictovocab.org/ADDICTO_0001152,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'English-speaking country'?","A. A smokeless tobacco containing product that is designed for oral use, which is composed of moist finely ground tobacco that is packaged into small teabag like sachets.

B. A spatial region that has a government and is recognised as a country in international law.

C. A country in which English is an official language.

D. An individual human behaviour that relates to a material entity.",C,1_1,English-speaking country,http://addictovocab.org/ADDICTO_0001154,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'country'?","A. A country in which English is an official language.

B. A spatial region that has a government and is recognised as a country in international law.

C. A continuant entity that is a continuant_part_of spaceR as defined relative to some frame R

D. A reference to a place on the Earth, by its name or by its geographical location",B,1_1,country,http://addictovocab.org/ADDICTO_0001159,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'addict identity'?","A. A self-identity in which a person represents themselves as a not being a tobacco smoker.

B. A self-identity in which what is represented is appraised as important.

C. A self-identity in which a person represents themselves as being addicted to something.

D. A self-identity in which a person represents themselves as being in recovery from addiction and vulnerable to relapse to that addiction.",C,1_1,addict identity,http://addictovocab.org/ADDICTO_0001165,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'lost tobacco smoker identity'?","A. An antagonist that binds to and deactivates cannabinoid receptors.

B. A self-identity in which a person represents themselves as no longer having some positively appraised characteristic.

C. A disposition of a manufactured cigarette to produce a quantity of tobacco particles in the smoke produced when tested in a smoking machine that is programmed to take puffs in a standard way.

D. A lost self-identity in which the positively appraised past characteristic is that of being a tobacco smoker",D,1_1,lost tobacco smoker identity,http://addictovocab.org/ADDICTO_0001169,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'positive core non tobacco smoker identity'?","A. A non tobacco smoker identity that is a core identity and a positive identity.

B. A hydrazide consisting of hydrazine carrying one or more carboacyl groups.

C. A self-identity in which a person represents themselves as a not being a tobacco smoker.

D. A document assembled by an author for the purpose of providing information for the audience. A report is the output of a documenting process and has the objective to be consumed by a specific audience. Topic of the report is on something that has completed. A report is not a single figure. Examples of reports are journal article, patent application, grant progress report, case report (not patient record).",A,1_1,positive core non tobacco smoker identity,http://addictovocab.org/ADDICTO_0001170,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'spoiled tobacco smoker identity'?","A. A tobacco user who has either only ever smoked cigarettes or who smoked a cigarette as his or her earliest form of tobacco user.

B. A tobacco smoker that is also a spoiled identity.

C. Consumption of alcohol in a manner that is deemed to cause harm to the individual, others or society.

D. A self-identity representing something as having been positively appraised in the past but as currently negatively appraised.",B,1_1,spoiled tobacco smoker identity,http://addictovocab.org/ADDICTO_0001171,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'inequality'?","A. A quality inhering in an e-cigarette atomiser.

B. A quality of a population that is the degree of variation among members of the population on some valued attribute.

C. Inequality in health and access to healthcare.

D. A quality which inheres in a continuant.",B,1_1,inequality,http://addictovocab.org/ADDICTO_0001176,5,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'health inequality'?","A. Inequality between different racial or ethnic groups.

B. A quality of a population that is the degree of variation among members of the population on some valued attribute.

C. Inequality in health and access to healthcare.

D. Inequality in access to social or material resources.",C,1_1,health inequality,http://addictovocab.org/ADDICTO_0001175,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'man'?","A. A person who participates in policy making.

B. A person with whom someone has a sufficiently close relationship that they are willing to discuss important matters.

C. An extended organism that is a member of the species Homo sapiens.

D. A person whose identity is male, based on societal and cultural conceptualizations of being male, usually (but not always) reflected by specific anatomical variations, chromosome combinations, and/or sex hormones.",D,1_1,man,http://addictovocab.org/ADDICTO_0001177,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'man who has sex with men'?","A. Male persons who engage in sexual activity with members of the same sex, regardless of how they identify themselves.

B. A person whose identity is male, based on societal and cultural conceptualizations of being male, usually (but not always) reflected by specific anatomical variations, chromosome combinations, and/or sex hormones.

C. Male persons who engage in sexual activity with men and women, regardless of how they identify themselves.

D. Male persons who engage in sexual activity with women, regardless of how they identify themselves.",A,1_1,man who has sex with men,http://addictovocab.org/ADDICTO_0001178,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'man who has sex with women'?","A. Male persons who engage in sexual activity with women, regardless of how they identify themselves.

B. Male persons who engage in sexual activity with men and women, regardless of how they identify themselves.

C. Male persons who engage in sexual activity with members of the same sex, regardless of how they identify themselves.

D. A person whose identity is male, based on societal and cultural conceptualizations of being male, usually (but not always) reflected by specific anatomical variations, chromosome combinations, and/or sex hormones.",A,1_1,man who has sex with women,http://addictovocab.org/ADDICTO_0001179,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'racial inequality'?","A. Inequality between different racial or ethnic groups.

B. Inequality between different gender groups.

C. A quality of a population that is the degree of variation among members of the population on some valued attribute.

D. Inequality in access to social or material resources.",A,1_1,racial inequality,http://addictovocab.org/ADDICTO_0001182,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'social inequality'?","A. A quality of a population that is the degree of variation among members of the population on some valued attribute.

B. Inequality between different gender groups.

C. Inequality in health and access to healthcare.

D. Inequality in access to social or material resources.",D,1_1,social inequality,http://addictovocab.org/ADDICTO_0001184,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'woman who has sex with men and women'?","A. A woman who has convictions for driving under the influence.

B. Female persons who engage in sexual activity with men and women, regardless of how they identify themselves.

C. A person whose identity is female, based on societal and cultural conceptualizations of being female, usually (but not always) reflected by specific anatomical variations, chromosome combinations, and/or sex hormones.

D. Women who engage in sexual activity with men, regardless of how they identify themselves.",B,1_1,woman who has sex with men and women,http://addictovocab.org/ADDICTO_0001188,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'nicotine replacement therapy user'?","A. A person who does not suffer from opioid use disorder but who, by virtue of his or her personal qualities or environment, has an elevated probability of developing opioid use disorder in the future.

B. A person whose age is less than that of an adult.

C. An NRT user who does not use their product on a daily basis.

D. A person who participates in nicotine replacement therapy use.",D,1_1,nicotine replacement therapy user,http://addictovocab.org/ADDICTO_0001191,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'non-daily nicotine replacement therapy user'?","A. A person who participates in nicotine replacement therapy use.

B. An NRT user who does not use their product on a daily basis.

C. A nicotine replacement therapy user who has been using NRT products for one year or more.

D. A nicotine replacement therapy user who engages in nicotine replacement therapy use every day.",B,1_1,non-daily nicotine replacement therapy user,http://addictovocab.org/ADDICTO_0001192,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'exclusive nicotine replacement therapy user'?","A. A person who participates in nicotine replacement therapy use.

B. A nicotine replacement therapy user who is not a tobacco user or an e-cigarette user.

C. A nicotine replacement therapy user who has been using NRT products for one year or more.

D. An NRT user who does not use their product on a daily basis.",B,1_1,exclusive nicotine replacement therapy user,http://addictovocab.org/ADDICTO_0001193,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'e-cigarette battery disposition'?","A. A disposition inhering in an e-cigarette battery.

B. A disease is a disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.

C. An e-cigarette battery disposition to transfer electrical energy in a circuit containing an atomiser.

D. A disposition of a substance to cause harm to an organism that is exposed to it.",A,1_1,e-cigarette battery disposition,http://addictovocab.org/ADDICTO_0001209,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'manufactured cigarette machine-smoked carbon monoxide yield'?","A. A disposition of a manufactured cigarette to produce a quantity of tobacco particles in the smoke produced when tested in a smoking machine that is programmed to take puffs in a standard way.

B. A disposition of a manufactured cigarette to produce a quantity of carbon monoxide in the smoke produced when tested in a smoking machine that is programmed to take puffs in a standard way.

C. A disposition inhering in a manufactured cigarette

D. A disposition of a manufactured cigarette to produce a quantity of nicotine in the smoke produced when tested in a smoking machine that is programmed to take puffs in a standard way.",B,1_1,manufactured cigarette machine-smoked carbon monoxide yield,http://addictovocab.org/ADDICTO_0001201,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'inhaled nicotine-containing product'?","A. A nicotine-containing product that is manufactured to be attached to the skin so that nicotine can be absorbed through the skin.

B. A nicotine-containing product that some country has granted marketing authorisation as a medicine to replace nicotine from tobacco in an attempt to reduce or stop smoking.

C. A nicotine-containing product that is manufactured to enable users to draw a nicotine-containing vapour into the respiratory tract so that nicotine can be absorbed through the lining of this tract.

D. A nicotine-containing product that is a licensed drug",C,1_1,inhaled nicotine-containing product,http://addictovocab.org/ADDICTO_0001204,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'nasal nicotine-containing product'?","A. A nicotine-containing product that some country has granted marketing authorisation as a medicine to replace nicotine from tobacco in an attempt to reduce or stop smoking.

B. A nicotine-containing product that is manufactured to enable users to absorb nicotine through the nasal mucosa.

C. A nicotine-containing product that is a licensed drug

D. A nicotine-containing product that is manufactured to enable users to draw a nicotine-containing vapour into the respiratory tract so that nicotine can be absorbed through the lining of this tract.",B,1_1,nasal nicotine-containing product,http://addictovocab.org/ADDICTO_0001205,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'filter cigarette'?","A. A cigarette that has a cigarette filter as a part.

B. A cigarette that is manufactured in a factory.

C. A cigaratte that is flavoured with the compound menthol.

D. A combustible tobacco-containing product that is a thin cylinder of finely cut tobacco encased in a thin paper.",A,1_1,filter cigarette,http://addictovocab.org/ADDICTO_0001210,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'oral nicotine-containing product'?","A. A nicotine-containing product that is a licensed drug

B. A nicotine-containing product that is designed to be held in the mouth or chewed so that nicotine is absorbed through the buccal mucosa.

C. A nicotine-containing product that some country has granted marketing authorisation as a medicine to replace nicotine from tobacco in an attempt to reduce or stop smoking.

D. A nicotine-containing product that is manufactured to enable users to draw a nicotine-containing vapour into the respiratory tract so that nicotine can be absorbed through the lining of this tract.",B,1_1,oral nicotine-containing product,http://addictovocab.org/ADDICTO_0001211,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'background subjective craving'?","A. A subjective affective feeling that is a strong feeling of desire or a strong feeling of urge.

B. Subjective craving that is mostly or completely independent of the immediate environment.

C. Subjective craving whose target is consumption of an alcoholic beverage.

D. Subjective craving in which the target of the craving is cigarette smoking.",B,1_1,background subjective craving,http://addictovocab.org/ADDICTO_0001219,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'cigarette dependence'?","A. A substance dependence in which the dependence is on use of cigarettes.

B. Substance dependence in which the dependence is on nicotine.

C. A multi cell part structure that is part of a central nervous system.

D. A bodily disposition which is realised as impaired functioning following reduction or termination of use of a psychoactive substance as a result of long-term physiological adaptation to that substance.",A,1_1,cigarette dependence,http://addictovocab.org/ADDICTO_0001222,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'receptor partial agonist'?","A. An agent capable of relieving pain without the loss of consciousness or without producing anaesthesia. In addition, analgesic is a role played by a compound which is exhibited by a capability to cause a reduction of pain symptoms.

B. Substance that attaches to and blocks cell receptors that normally bind naturally occurring substances.

C. A pharmacological role of a substance that binds to cell receptors normally responding to naturally occurring substances and which produces a response of its own but only up to a certain concentration.

D. A substance used for its pharmacological action on any aspect of neurotransmitter systems. Neurotransmitter agents include agonists, antagonists, degradation inhibitors, uptake inhibitors, depleters, precursors, and modulators of receptor function.",C,1_1,receptor partial agonist,http://addictovocab.org/ADDICTO_0001241,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'substance dependence potential'?","A. A <disposition> that inheres in some extended organism.

B. A disposition of a substance to cause harm to an organism that is exposed to it.

C. A disposition of a psychoactive substance to result in substance dependence in people who use it.

D. A disposition which is realised by an environmental system or system parts thereof.",C,1_1,substance dependence potential,http://addictovocab.org/ADDICTO_0001245,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'preferred drug dispositon'?","A. A mental disposition to experience a subjective want to stop smoking cigarettes.

B. A <bodily disposition> that is realized in a mental process.

C. A mental disposition to prefer a psychoactive substance to other psychoactive substances.

D. A mental disposition that consists of a strong dislike or disinclination towards an object, situation or behaviour",C,1_1,preferred drug dispositon,http://addictovocab.org/ADDICTO_0001248,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'pharmaceutical effectiveness'?","A. A disposition inhering in a pharmaceutical.

B. A pharmaceutical disposition to ameliorate or cure some symptom or medical condition when the pharmaceutical is used under typical conditions.

C. A disposition of a pharmaceutical to cause some clinical symptom or medical condition when taken into the body.

D. A pharmaceutical disposition to ameliorate or cure some symptom or medical condition when the pharmaceutical is used as specified.",B,1_1,pharmaceutical effectiveness,http://addictovocab.org/ADDICTO_0001250,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'pharmaceutical efficacy'?","A. A disposition inhering in a pharmaceutical.

B. A pharmaceutical disposition to ameliorate or cure some symptom or medical condition when the pharmaceutical is used as specified.

C. A disposition of a pharmaceutical to cause some clinical symptom or medical condition when taken into the body.

D. A pharmaceutical disposition to ameliorate or cure some symptom or medical condition when the pharmaceutical is used under typical conditions.",B,1_1,pharmaceutical efficacy,http://addictovocab.org/ADDICTO_0001251,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'cross-over study design'?","A. A mixed study design in which measures are taken in two or more groups of participants before one or more of them receives an intervention and then measurements are repeated so that changes in the measures can be compared.

B. A study design in which measurements taken on two or more groups of study participants at two or more times are compared allowing differences to be assessed between groups and over time.

C. A mixed study design in which two or more groups experience the same study processes but in a different order.

D. A substance that is produced by a living organsism and is toxic, noxious or poisonous",C,1_1,cross-over study design,http://addictovocab.org/ADDICTO_0001255,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'follow-up rate'?","A. A data item that is the percentage of study participants who were eligible for follow-up but could not be contacted at a follow-up point.

B. A data item that describes the percentage of study participants for whom a measurement is taken at a follow-up point.

C. A data item that is output from a statistical analysis describing a feature of a data set.

D. A data item which indicates the number of days per week a person has drunk alcohol to levels which are considered to be excessive.",B,1_1,follow-up rate,http://addictovocab.org/ADDICTO_0001256,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'physical personal attribute'?","A. A personal attribute that inheres in a person by virtue of their bodily makeup.

B. A personal attribute in which the person presents fewer or lower intensity of symptoms compared to their previous symptom presentation, and the current symptoms minimally interfere with their life.

C. unemployed and lowest grade occupations.

D. A personal attribute that is the pattern of a person's emotional, romantic and/or sexual attractions.",A,1_1,physical personal attribute,http://addictovocab.org/ADDICTO_0001261,5,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'loss to follow-up rate'?","A. A data item which indicates the number of puffs taken per day by a person on a e-cigarette.

B. A data item that is the percentage of study participants for whom measurements are not taken at a follow-up.

C. A data item which indicates the number of alcoholic drinks consumed per day.

D. A data item that is about how much money the person spends on average each week buying tobacco in UK pounds.",B,1_1,loss to follow-up rate,http://addictovocab.org/ADDICTO_0001266,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'follow-up visit'?","A. A research activity in which a participant visits a research facility or is visited by a researcher for the purpose of taking some measurement.

B. A planned process executed in the performance of scientific research wherein systematic investigations are performed to establish facts and reach new conclusions about phenomena in the world.

C. A research activity that involves taking a measurement after the start of an intervention or research activity.

D. A planned process that executes some study design or protocol to generate scientific data that is interpreted to test or generate a hypothesis.",A,1_1,follow-up visit,http://addictovocab.org/ADDICTO_0001268,6,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'two-arm parallel group randomised controlled trial design'?","A. A randomised controlled trial design with two study arms to which participants can be allocated.

B. A randomised controlled trial design that aims to evaluate the effectiveness of an intervention under conditions similar to those that would obtain were the intervention to be delivered in routine practice.

C. An interventional study design in which participants are randomly allocated to receive one of two or more interventions or no intervention using a study randomisation process.

D. A randomised controlled trial design in which pre-existing groups of participants are randomly allocated to intervention arms.",A,1_1,two-arm parallel group randomised controlled trial design,http://addictovocab.org/ADDICTO_0001270,10,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'public health promotion policy'?","A. A policy that is applied by a public body.

B. A public policy that aims to improve the health of a population.

C. A public policy that regulates e-cigarettes, their marketing or their use.

D. A public policy that involves legislation to reduce the incidence of vehicle driving with alcohol in the body.",B,1_1,public health promotion policy,http://addictovocab.org/ADDICTO_0001273,9,"Health & Medicine, Addiction Ontology"
