question,options,answer,task_label,label,iri,depth,domain
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Sciatica'?","A. A condition characterized by pain radiating from the back into the buttock and posterior/lateral aspects of the leg

B. The result of thickening and hardening of the walls of the arteries in the brain

C. a brain disorder that leads to shaking, stiffness, and difficulty with walking, balance, and coordination.

D. A degenerative disease of the brain characterized by the insidious onset of dementia. Impairment of memory, judgment, attention span, and problem solving skills are followed by severe apraxias and a global loss of cognitive abilities.",A,1_1,Sciatica,http://purl.obolibrary.org/obo/ICDO_0000514,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Nontraumatic compartment syndrome'?","A. a fatigue-induced fracture of the bone caused by repeated stress over time.

B. Osteoarthritis (OA) is a type of joint disease that results from breakdown of joint cartilage and underlying bone.

C. a painful condition that occurs when pressure within the muscles builds to dangerous levels. This pressure can decrease blood flow, which prevents nourishment and oxygen from reaching nerve and muscle cells

D. Acute or chronic pain in the lumbar or sacral regions",C,1_1,Nontraumatic compartment syndrome,http://purl.obolibrary.org/obo/ICDO_0000515,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Tubulo-interstitial nephritis, not specified as acute or chronic'?","A. A disorder characterized by the acute loss of renal function

B. An acute or chronic inflammatory process affecting the kidney.

C. A disorder characterized by gradual and usually permanent loss of kidney function resulting in renal failure.

D. A disorder characterized by the acute loss of renal function",B,1_1,"Tubulo-interstitial nephritis, not specified as acute or chronic",http://purl.obolibrary.org/obo/ICDO_0000516,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Gestational diabetes mellitus'?","A. symptoms during pregnancy and the puerperium (after the pregnancy)

B. preexisting anemia in a pregnant woman that complicates pregnancy and childbirth

C. Gestational diabetes is diabetes that happens for the first time when a woman is pregnant. Gestational diabetes goes away when you have your baby, but it does increase your risk for having diabetes later.

D. supervision of a pregnancy in a woman who has delivered 5 or more infants who has achieved a gestational age of 24+ weeks",C,1_1,Gestational diabetes mellitus,http://purl.obolibrary.org/obo/ICDO_0000517,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'False labor before 37 completed weeks of gestation'?","A. irregular uterine contractions before the 37th week of pregnancy that mimick real labor

B. Gestational diabetes is diabetes that happens for the first time when a woman is pregnant. Gestational diabetes goes away when you have your baby, but it does increase your risk for having diabetes later.

C. symptoms during pregnancy and the puerperium (after the pregnancy)

D. supervision of a pregnancy in a woman who has delivered 5 or more infants who has achieved a gestational age of 24+ weeks",A,1_1,False labor before 37 completed weeks of gestation,http://purl.obolibrary.org/obo/ICDO_0000518,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Anemia complicating pregnancy, childbirth and the puerperium'?","A. preexisting anemia in a pregnant woman that complicates pregnancy and childbirth

B. irregular uterine contractions before the 37th week of pregnancy that mimick real labor

C. supervision of a pregnancy in a woman who has delivered 5 or more infants who has achieved a gestational age of 24+ weeks

D. symptoms during pregnancy and the puerperium (after the pregnancy)",A,1_1,"Anemia complicating pregnancy, childbirth and the puerperium",http://purl.obolibrary.org/obo/ICDO_0000519,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Palpitations'?","A. A disorder characterized by an unpleasant sensation of irregular and/or forceful beating of the heart.

B. this is a symptom of many diseases that attack the respiratory system

C. signs such as jaw pain or chills that help identify the disease

D. physical suffering or discomfort caused by illness or injury",A,1_1,Palpitations,http://purl.obolibrary.org/obo/ICDO_0000520,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Hemorrhage from respiratory passages'?","A. disease of the bronchus

B. an acute bleeding from the lung, from the upper respiratory tract and the trachea, and the alveoli

C. signs such as jaw pain or chills that help identify the disease

D. Sepsis associated with organ dysfunction distant from the site of infection.",B,1_1,Hemorrhage from respiratory passages,http://purl.obolibrary.org/obo/ICDO_0000521,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'ataxia, unspecified'?","A. A disorder characterized by lack of coordination of muscle movements

B. cancerous tumor of the brain

C. unspecified disorder of the brain

D. a small class of medical conditions affecting the nervous system.",A,1_1,"ataxia, unspecified",http://purl.obolibrary.org/obo/ICDO_0000523,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Generalized edema'?","A. an acute bleeding from the lung, from the upper respiratory tract and the trachea, and the alveoli

B. signs such as jaw pain or chills that help identify the disease

C. An inability to experience pleasure from activities usually found enjoyable.

D. fluid accumulation that affects the whole body rather than particular organs or body areas.",D,1_1,Generalized edema,http://purl.obolibrary.org/obo/ICDO_0000525,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'unspecified fracture of upper end of humerus'?","A. Osteolysis is an active resorption of bone matrix by osteoclasts during the natural formation of healthy bones

B. Osteoporosis is the most common bone disease and is caused by the thinning of the bones

C. fracture or break in the upper end of the humerus

D. Osteoarthritis (OA) is a type of joint disease that results from breakdown of joint cartilage and underlying bone.",C,1_1,unspecified fracture of upper end of humerus,http://purl.obolibrary.org/obo/ICDO_0000526,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'fracture of greater trochanter of femur'?","A. Childhood arthritis is any form of arthritis or arthritis-related conditions which affects individuals under the age of 16.

B. fracture in the anatomical portions of the femur which serve as the attachment sites for several muscles.

C. a fatigue-induced fracture of the bone caused by repeated stress over time.

D. Unspecified fracture of the proximal femur between the cervical region and the shaft",B,1_1,fracture of greater trochanter of femur,http://purl.obolibrary.org/obo/ICDO_0000527,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other complications of procedures, not elsewhere classified'?","A. Infection in the body found after a procedure

B. complication occurs during procedure

C. heart failure following heart surgery

D. Pathologic process consisting of a partial or complete disruption of the layers of a surgical wound.",B,1_1,"other complications of procedures, not elsewhere classified",http://purl.obolibrary.org/obo/ICDO_0000528,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'glucocorticoids and synthetic analogues'?","A. application of an analog drug of cortisol that is used for its anti-inflammatory, immunosuppressive & antiproliferative effects

B. other specified health condition/status not coded for

C. removal of organ (surgery/injury)

D. when immune system reacts to a foreign substance or food that doesn't cause a reaction in most people",A,1_1,glucocorticoids and synthetic analogues,http://purl.obolibrary.org/obo/ICDO_0000530,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'encounter for attention to tracheostomy'?","A. an occurance that requires attention to a tracheostomy procedure

B. improves the quality of life of patients and their families facing the problem associated with life-threatening illness

C. Encounter for other specified aftercare

D. Patient had implanted devices managed and adjusted",A,1_1,encounter for attention to tracheostomy,http://purl.obolibrary.org/obo/ICDO_0000531,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'encounter for attention to gastrostomy'?","A. Follow-up examination after other treatment for other conditions

B. an occurance that requires attention to a gastrostomy procedure

C. Encounter for other specified aftercare

D. improves the quality of life of patients and their families facing the problem associated with life-threatening illness",B,1_1,encounter for attention to gastrostomy,http://purl.obolibrary.org/obo/ICDO_0000532,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'low income'?","A. Persons encountering health services for examinations, Genetic carrier and genetic susceptibility to disease, Resistance to antimicrobial drugs, etc

B. presence of breast implant

C. Encounter for general adult medical examination

D. low amount of income (financial)",D,1_1,low income,http://purl.obolibrary.org/obo/ICDO_0000538,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'problem related to housing and economic circumstances, unspecified'?","A. Persons encountering health services for examinations, Genetic carrier and genetic susceptibility to disease, Resistance to antimicrobial drugs, etc

B. when immune system reacts to a foreign substance or food that doesn't cause a reaction in most people

C. financial problems related to housing or general economic standing

D. Problem related to social environment",C,1_1,"problem related to housing and economic circumstances, unspecified",http://purl.obolibrary.org/obo/ICDO_0000539,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'problems related to care provider dependency'?","A. patient whose mobility is reduced

B. problems related to dependency on health care providers

C. Continous supervision needed, problems related to care provider dependency

D. Lack of familial support",B,1_1,problems related to care provider dependency,http://purl.obolibrary.org/obo/ICDO_0000540,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other problems related to medical facilities and other health care'?","A. normal doctors appointment to ensure healthy supervised pregnancy

B. Encounter for general adult medical examination

C. other problems related to health care

D. long term use of asipirin",C,1_1,other problems related to medical facilities and other health care,http://purl.obolibrary.org/obo/ICDO_0000541,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'personal history of malignant neoplasm of digestive organs'?","A. history of cancerous tumors of the digestive organs

B. Personal history of exposure to radiation

C. history of cancerous tumors of the lymphoid, hematopoietic and related tissues

D. history of infectious or parasitic diseases",A,1_1,personal history of malignant neoplasm of digestive organs,http://purl.obolibrary.org/obo/ICDO_0000542,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'patient's noncompliance with medical treatment and regimen'?","A. patient has vascular implants/grafts

B. Encounter for general adult medical examination

C. other problems related to health care

D. patient refuses to follow medical treatment/regimen",D,1_1,patient's noncompliance with medical treatment and regimen,http://purl.obolibrary.org/obo/ICDO_0000544,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'streptococcal sepsis'?","A. An acute infectious disorder of an unspecified site caused by gram positive or gram negative bacteria.

B. an infection in the bloodstream that may travel to different body organs.

C. An unspecified acute infectious disorder caused by gram positive or gram negative bacteria.

D. Erysipelas is a relatively common bacterial infection of the superficial layer of the skin (upper dermis), extending to the superficial lymphatic vessels within the skin, characterized by a raised, well-defined, tender, bright red rash, typically on the face or legs, but which can occur anywhere on the skin. It is a form of cellulitis and is potentially serious. Erysipelas is usually caused by the bacteria Streptococcus pyogenes.",B,1_1,streptococcal sepsis,http://purl.obolibrary.org/obo/ICDO_0000545,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'bacterial infection of unspecified site'?","A. an infection in the bloodstream that may travel to different body organs.

B. An acute infectious disorder of an unspecified site caused by gram positive or gram negative bacteria.

C. Erysipelas is a relatively common bacterial infection of the superficial layer of the skin (upper dermis), extending to the superficial lymphatic vessels within the skin, characterized by a raised, well-defined, tender, bright red rash, typically on the face or legs, but which can occur anywhere on the skin. It is a form of cellulitis and is potentially serious. Erysipelas is usually caused by the bacteria Streptococcus pyogenes.

D. An unspecified acute infectious disorder caused by gram positive or gram negative bacteria.",B,1_1,bacterial infection of unspecified site,http://purl.obolibrary.org/obo/ICDO_0000546,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'bacterial infection, unspecified'?","A. An unspecified acute infectious disorder caused by gram positive or gram negative bacteria.

B. An acute infectious disorder of an unspecified site caused by gram positive or gram negative bacteria.

C. an infection in the bloodstream that may travel to different body organs.

D. Erysipelas is a relatively common bacterial infection of the superficial layer of the skin (upper dermis), extending to the superficial lymphatic vessels within the skin, characterized by a raised, well-defined, tender, bright red rash, typically on the face or legs, but which can occur anywhere on the skin. It is a form of cellulitis and is potentially serious. Erysipelas is usually caused by the bacteria Streptococcus pyogenes.",A,1_1,"bacterial infection, unspecified",http://purl.obolibrary.org/obo/ICDO_0000547,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'candidiasis'?","A. The viral hemorrhagic (or haemorrhagic) fevers (VHFs) are a diverse group of animal and human illnesses in which fever and hemorrhage are caused by a viral infection.

B. Infectious diseases are disorders caused by organisms — such as bacteria, viruses, fungi or parasites.

C. A viral or bacterial infectious process affecting the large intestine.

D. A condition in which candida albicans, a type of yeast, grows out of control in moist skin areas of the body",D,1_1,candidiasis,http://purl.obolibrary.org/obo/ICDO_0000548,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'invasive pulmonary aspergillosis'?","A. A disorder characterized by bleeding from the nose

B. Lung infections with the invasive forms of aspergillus

C. The aftereffect of respiratory disease and tuberculosis

D. a viral respiratory illness caused by a coronavirus called SARS-associated coronavirus (SARS-CoV).",B,1_1,invasive pulmonary aspergillosis,http://purl.obolibrary.org/obo/ICDO_0000549,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'acute lymphoblastic leukemia not having achieved remission'?","A. The coexistences of 2 or more primary acid-base disorders in the same patient

B. A benign condition in which there is a higher-than-normal level of a protein called m protein in the blood.

C. An immune disorder is a dysfunction of the immune system.

D. An aggressive (fast-growing) type of leukemia (blood cancer) in which too many lymphoblasts (immature white blood cells) are found in the blood and bone marrow; no remission",D,1_1,acute lymphoblastic leukemia not having achieved remission,http://purl.obolibrary.org/obo/ICDO_0000553,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'disseminated intravascular coagulation [defibrination syndrome]'?","A. an underactive thyroid gland.

B. A pathological constriction that can occur above (supravalvular stenosis), below (subvalvular stenosis), or at the aortic valve. It is characterized by restricted outflow from the left ventricle into the aorta.

C. occur when the body has too little or too much calcium.

D. A disease where the blood clots throughout the body and increases the risk of bleeding",D,1_1,disseminated intravascular coagulation [defibrination syndrome],http://purl.obolibrary.org/obo/ICDO_0000555,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'hyperuricemia without signs of inflammatory arthritis and tophaceous disease'?","A. body does not have enough nutrition to sustain itself

B. An aggressive (fast-growing) type of leukemia (blood cancer) in which too many lymphoblasts (immature white blood cells) are found in the blood and bone marrow; no remission

C. an elevated uric acid level in the blood without symptoms of inflammatory arthritis and tophaceous disease

D. genetic anomaly that causes high cholesterol levels",C,1_1,hyperuricemia without signs of inflammatory arthritis and tophaceous disease,http://purl.obolibrary.org/obo/ICDO_0000556,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'fluid overload'?","A. Abnormal increase in the volume of circulating fluid (plasma) in the body.

B. A condition in which the blood is too acidic.

C. symptoms, signs, abnormal results of clinical or other investigative procedures, and ill-defined conditions regarding which no diagnosis classifiable elsewhere is recorded.

D. Disorders in the processing, absorption, transport, storage, and utilization of phosphorus in the body",A,1_1,fluid overload,http://purl.obolibrary.org/obo/ICDO_0000557,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'nicotine dependence'?","A. dependence on nicotine

B. feelings of stress or fear that the patient cannot understand

C. An acutely disturbed state of mind that occurs in fever, intoxication, and other disorders and is characterized by restlessness, illusions, and incoherence of thought and speech

D. A disorder characterized by melancholic feelings of grief or unhappiness.",A,1_1,nicotine dependence,http://purl.obolibrary.org/obo/ICDO_0000558,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'high altitude periodic breathing'?","A. Muscle tissue is a contractile tissue made up of actin and myosin fibers[GO].

B. A genetic or acquired polyuric disorder characterized by persistent hypotonic urine and hypokalemia. ~ an inability to concentrate urine due to impaired renal tubule response to vasopressin (ADH), which leads to excretion of large amounts of dilute urine.

C. stopping breathing for a period of time (apnea) due to high altitude

D. A disorder characterized by cessation of breathing for short periods during sleep.",C,1_1,high altitude periodic breathing,http://purl.obolibrary.org/obo/ICDO_0000561,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other disorders of brain'?","A. Bleeding into one or both cerebral hemispheres including the basal ganglia and the cerebral cortex. It is often associated with hypertension and craniocerebral trauma.

B. Anarthria is a severe form of dysarthria. Dysarthria is a motor speech disorder that occurs when someone can't coordinate or control the muscles used for speaking.

C. unspecified disorder of the brain

D. A brief stroke (from a few minutes to an hour) of cerebral dysfunction when the blood supply to this part of the brain is blocked",C,1_1,other disorders of brain,http://purl.obolibrary.org/obo/ICDO_0000562,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'cardiomyopathy'?","A. A disease of the heart muscle or myocardium proper. Cardiomyopathies may be classified as either primary or secondary, on the basis of etiology, or on the pathophysiology of the lesion: hypertrophic, dilated, or restrictive.

B. residual effects or conditions produced after the acute phase of a stroke

C. A disorder characterized by cessation of the pumping function of the heart.

D. heart muscle's pump function is reduced following heart surgery",A,1_1,cardiomyopathy,http://purl.obolibrary.org/obo/ICDO_0000563,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'nontraumatic intracerebral hemorrhage'?","A. Bleeding into one or both cerebral hemispheres including the basal ganglia and the cerebral cortex. It is often associated with hypertension and craniocerebral trauma.

B. bleeding into the space between the surface of the brain, or pia mater, and the arachnoid, one of three coverings of the brain

C. Epilepsy with complex partial seizures and focal EEG abnoralities

D. a neurological disorder marked by sudden recurrent episodes of sensory disturbance, loss of consciousness, or convulsions, associated with abnormal electrical activity in the brain.",A,1_1,nontraumatic intracerebral hemorrhage,http://purl.obolibrary.org/obo/ICDO_0000564,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other specified cerebrovascular diseases'?","A. diseases of the blood vessels in the brain

B. Bleeding into one or both cerebral hemispheres including the basal ganglia and the cerebral cortex. It is often associated with hypertension and craniocerebral trauma.

C. A disorder characterized by a decrease or absence of blood supply to the brain

D. rare conditions that result in obstruction of one or more arteries that supply blood to the brain",A,1_1,other specified cerebrovascular diseases,http://purl.obolibrary.org/obo/ICDO_0000565,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'cerebral ischemia'?","A. Bleeding into one or both cerebral hemispheres including the basal ganglia and the cerebral cortex. It is often associated with hypertension and craniocerebral trauma.

B. A disorder characterized by a decrease or absence of blood supply to the brain

C. diseases of the blood vessels in the brain

D. rare conditions that result in obstruction of one or more arteries that supply blood to the brain",B,1_1,cerebral ischemia,http://purl.obolibrary.org/obo/ICDO_0000568,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'embolism and thrombosis of superficial veins of lower extremities'?","A. Diseases of the lymphatic system, a network of tissues and organs.

B. Lymph nodes in one particular area of the body swell up

C. a condition that occurs when the venous wall and/or valves in the leg veins are not working effectively, making it difficult for blood to return to the heart from the legs.

D. when a blood clot develops in a blood vessel of the lower extremities and becomes stuck, obstructing blood flow",D,1_1,embolism and thrombosis of superficial veins of lower extremities,http://purl.obolibrary.org/obo/ICDO_0000569,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'acute bronchiolitis, unspecified'?","A. Bronchitis is an inflammation of the bronchial tubes, the airways that carry air to your lungs. It causes a cough that often brings up mucus, as well as shortness of breath, wheezing, and chest tightness.

B. an acute inflammatory injury of the bronchioles that is usually caused by a viral infection

C. Bronchiolitis is an acute inflammatory injury of the bronchioles that is usually caused by a viral infection (most commonly respiratory syncytial virus)

D. acute infection that affects the lower respiratory tract.",B,1_1,"acute bronchiolitis, unspecified",http://purl.obolibrary.org/obo/ICDO_0000570,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'respiratory disorders in other diseases classified elsewhere'?","A. a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung.

B. respiratory disorder as a result of another disorder found elsewhere in the body

C. a viral respiratory illness caused by a coronavirus called SARS-associated coronavirus (SARS-CoV).

D. disease of the bronchus",B,1_1,respiratory disorders in other diseases classified elsewhere,http://purl.obolibrary.org/obo/ICDO_0000573,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'liver disease, unspecified'?","A. liver is damaged which makes it hard to digest food.

B. any disturbance of liver function that causes illness.

C. liver failure

D. Disease resulting in the inflammation of the liver",B,1_1,"liver disease, unspecified",http://purl.obolibrary.org/obo/ICDO_0000574,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'pain in throat and chest'?","A. fainting or passing out

B. a symptom that makes one feel weakness, discomfort, or illness

C. signs such as jaw pain or chills that help identify the disease

D. pain occuring in the throat and chest of the patient",D,1_1,pain in throat and chest,http://purl.obolibrary.org/obo/ICDO_0000578,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'aphagia'?","A. a symptom that makes one feel weakness, discomfort, or illness

B. seeing things that aren't there

C. physical suffering or discomfort caused by illness or injury

D. inability or refusal to swallow.",D,1_1,aphagia,http://purl.obolibrary.org/obo/ICDO_0000579,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'symptoms and signs concerning food and fluid intake'?","A. An inability to experience pleasure from activities usually found enjoyable.

B. symptoms that have to do with food/fluid intake

C. a life-threatening lung injury that allows fluid to leak into the lungs. Breathing becomes difficult and oxygen cannot get into the body.

D. A disorder characterized by the reflexive act of ejecting the contents of the stomach through the mouth.",B,1_1,symptoms and signs concerning food and fluid intake,http://purl.obolibrary.org/obo/ICDO_0000580,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'fracture of rib(s), sternum and thoracic spine'?","A. A cervical fracture, commonly called a broken neck, is a catastrophic fracture of any of the seven cervical vertebrae in the neck

B. fracture or break on shoulder or upper arm

C. fracture or break on ribs, sternum and thoracic spine

D. This describes the circumstance causing an injury, not the nature of the injury. The injury in this case is caused by the lack of administration of surgical or medical care.",C,1_1,"fracture of rib(s), sternum and thoracic spine",http://purl.obolibrary.org/obo/ICDO_0000583,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other specified complications of cardiac and vascular prosthetic devices, implants and grafts'?","A. Complications of gaining I.V. may include infiltration, hematoma, an air embolism, phlebitis, extravascular drug administration, and intraarterial injection. Intraarterial injection is more rare, but as threatening.

B. other complications due to implementation of cardiac/vascular devices, implaces, grafts

C. This describes the circumstance causing an injury, not the nature of the injury. The injury in this case is caused by the lack of administration of surgical or medical care.

D. injury/other consequences caused by external sources",B,1_1,"other specified complications of cardiac and vascular prosthetic devices, implants and grafts",http://purl.obolibrary.org/obo/ICDO_0000586,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'observation for suspected myocardial infarction'?","A. removal of organ (surgery/injury)

B. observation by doctors of suspected myocardial infarction (heart attack)

C. presence of breast implant

D. patient refuses to follow medical treatment/regimen",B,1_1,observation for suspected myocardial infarction,http://purl.obolibrary.org/obo/ICDO_0000587,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other specified health status'?","A. healthy person (family, friend) staying with a sick patient

B. Problem related to social environment

C. other specified health condition/status not coded for

D. other problems related to health care",C,1_1,other specified health status,http://purl.obolibrary.org/obo/ICDO_0000590,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'acquired absence of organs, not elsewhere classified'?","A. Encounter for general adult medical examination

B. removal of organ (surgery/injury)

C. a procedure in which blood is collected, part of the blood such as platelets or white blood cells is taken out, and the rest of the blood is returned to the donor.

D. financial problems related to housing or general economic standing",B,1_1,"acquired absence of organs, not elsewhere classified",http://purl.obolibrary.org/obo/ICDO_0000592,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'presence of other vascular implants and grafts'?","A. patient has vascular implants/grafts

B. financial problems related to housing or general economic standing

C. Patient did not undergo treatment due to patients decision

D. long term use of asipirin",A,1_1,presence of other vascular implants and grafts,http://purl.obolibrary.org/obo/ICDO_0000593,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'breast implant status'?","A. presence of breast implant

B. other specified health condition/status not coded for

C. long term use of asipirin

D. Persons encountering health services for examinations, Genetic carrier and genetic susceptibility to disease, Resistance to antimicrobial drugs, etc",A,1_1,breast implant status,http://purl.obolibrary.org/obo/ICDO_0000594,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'other and unspecified malignant neoplasm of skin of lip'?","A. An immune disorder is a dysfunction of the immune system.

B. used to specify a diagnosis of secondary and unspecified malignant neoplasm of intrathoracic lymph nodes.

C. Cancer of the endometrium

D. cancerous tumor on skin of lip",D,1_1,other and unspecified malignant neoplasm of skin of lip,http://purl.obolibrary.org/obo/ICDO_0000595,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'polyneuropathy, unspecified'?","A. A disorder affecting the cranial nerves or the peripheral nervous system.

B. Flaccid paralysis is a clinical manifestation characterized by weakness or paralysis and reduced muscle tone without other obvious cause (e.g., trauma).

C. A disorder characterized by lack of coordination of muscle movements

D. A degenerative disease of the brain characterized by the insidious onset of dementia. Impairment of memory, judgment, attention span, and problem solving skills are followed by severe apraxias and a global loss of cognitive abilities.",A,1_1,"polyneuropathy, unspecified",http://purl.obolibrary.org/obo/ICDO_0000596,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'postprocedural cardiac insufficiency following cardiac surgery'?","A. a heart defect in which there are holes between the chambers of the right and left sides of the heart, and the valves that control the flow of blood between these chambers may not be formed correctly.

B. A disease of the heart muscle or myocardium proper. Cardiomyopathies may be classified as either primary or secondary, on the basis of etiology, or on the pathophysiology of the lesion: hypertrophic, dilated, or restrictive.

C. any cardiac complications occurring in the postanesthetic care unit (PACU)

D. heart muscle's pump function is reduced following heart surgery",D,1_1,postprocedural cardiac insufficiency following cardiac surgery,http://purl.obolibrary.org/obo/ICDO_0000599,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'postprocedural heart failure following cardiac surgery'?","A. heart failure following heart surgery

B. Infection in the body found after a procedure

C. Also called coronary artery disease, describes heart problems caused by narrowed arteries that supply blood to the heart.

D. Pathologic process consisting of a partial or complete disruption of the layers of a surgical wound.",A,1_1,postprocedural heart failure following cardiac surgery,http://purl.obolibrary.org/obo/ICDO_0000600,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'chronic respiratory failure, unspecified whether with hypoxia or hypercapnia'?","A. a condition that results in the inability to effectively exchange carbon dioxide and oxygen, and induces chronically low oxygen levels or chronically high carbon dioxide levels, unspecified which

B. Multicellular, connected anatomical structure that has multiple organs as parts and whose parts work together to achieve some shared function.

C. respiratory system is unable to function properly; is long-term (chronic) or short-term (acute)

D. respiratory system is unable to function properly; is long-term (chronic) or short-term (acute); can be with hypoxia (too little oxygen) or hypercapnia (too much CO2, normal/low oxygen)",A,1_1,"chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",http://purl.obolibrary.org/obo/ICDO_0000602,10,"Health & Medicine, International Classification of Disease Ontology"
